,날짜,종가,전일비,시가,고가,저가,거래량
11,2001.11.29,210000.0,9000.0,214500.0,224500.0,208500.0,1065368.0
12,2001.11.28,219000.0,12000.0,227000.0,230000.0,217500.0,594097.0
13,2001.11.27,231000.0,1000.0,232000.0,233000.0,228500.0,839258.0
1,2001.11.26,230000.0,8000.0,223500.0,231000.0,223500.0,759876.0
2,2001.11.23,222000.0,6000.0,217000.0,222500.0,215000.0,547400.0
3,2001.11.22,216000.0,5000.0,211500.0,216000.0,208000.0,351957.0
4,2001.11.21,211000.0,2500.0,208000.0,215000.0,207500.0,668676.0
5,2001.11.20,213500.0,5000.0,220000.0,223000.0,213500.0,753937.0
9,2001.11.19,218500.0,9500.0,205000.0,220000.0,205000.0,786310.0
10,2001.11.16,209000.0,500.0,208000.0,209500.0,203500.0,715938.0
11,2001.11.15,209500.0,5500.0,210500.0,214500.0,207500.0,725548.0
12,2001.11.14,215000.0,15000.0,205000.0,215000.0,203000.0,1500609.0
13,2001.11.13,200000.0,0.0,196000.0,200000.0,195000.0,600257.0
1,2001.11.12,200000.0,1500.0,200500.0,202500.0,196500.0,470021.0
2,2001.11.09,198500.0,5500.0,195000.0,200500.0,193000.0,1308756.0
3,2001.11.08,193000.0,2500.0,190500.0,193500.0,190000.0,752072.0
4,2001.11.07,190500.0,500.0,191000.0,191500.0,188500.0,885396.0
5,2001.11.06,190000.0,5000.0,189000.0,191500.0,188000.0,1060255.0
9,2001.11.05,185000.0,2000.0,183500.0,185000.0,181000.0,603653.0
10,2001.11.02,183000.0,4000.0,181500.0,183500.0,181500.0,758497.0
11,2001.11.01,179000.0,5500.0,177000.0,181500.0,174000.0,685945.0
12,2001.10.31,173500.0,500.0,170500.0,174000.0,170500.0,579648.0
13,2001.10.30,174000.0,10000.0,177000.0,179000.0,173500.0,676544.0
1,2001.10.29,184000.0,3000.0,183000.0,185000.0,180500.0,509692.0
2,2001.10.26,181000.0,2000.0,183000.0,184500.0,179000.0,956467.0
3,2001.10.25,183000.0,2500.0,185000.0,185000.0,181000.0,552279.0
4,2001.10.24,185500.0,11500.0,178000.0,185500.0,177500.0,1122341.0
5,2001.10.23,174000.0,4500.0,175000.0,176500.0,172500.0,791601.0
9,2001.10.22,169500.0,500.0,173000.0,173500.0,166500.0,374651.0
10,2001.10.19,170000.0,7000.0,165000.0,170500.0,163000.0,831100.0
11,2001.10.18,163000.0,1000.0,161500.0,163000.0,158500.0,437077.0
12,2001.10.17,164000.0,5000.0,163000.0,165000.0,161500.0,571926.0
13,2001.10.16,159000.0,1000.0,158000.0,161500.0,158000.0,312417.0
1,2001.10.15,160000.0,3000.0,160000.0,162000.0,159000.0,348550.0
2,2001.10.12,163000.0,4000.0,166000.0,167000.0,162500.0,945385.0
3,2001.10.11,159000.0,10000.0,154000.0,160000.0,153500.0,1163439.0
4,2001.10.10,149000.0,2500.0,149500.0,150500.0,148000.0,337119.0
5,2001.10.09,151500.0,5500.0,148000.0,153000.0,148000.0,792657.0
9,2001.10.08,146000.0,1500.0,147000.0,148000.0,144500.0,398747.0
10,2001.10.05,147500.0,2000.0,146000.0,148500.0,143500.0,800783.0
11,2001.10.04,145500.0,5500.0,150000.0,150000.0,143000.0,1298572.0
12,2001.09.28,140000.0,500.0,144000.0,145000.0,139000.0,945715.0
13,2001.09.27,140500.0,1000.0,138000.0,140500.0,134000.0,730010.0
1,2001.09.26,141500.0,1500.0,141000.0,143500.0,139500.0,665570.0
2,2001.09.25,143000.0,5000.0,153000.0,153500.0,143000.0,841381.0
3,2001.09.24,148000.0,5500.0,140500.0,148000.0,140500.0,1139615.0
4,2001.09.21,142500.0,11500.0,145000.0,147000.0,139500.0,1308363.0
5,2001.09.20,154000.0,10000.0,160000.0,160000.0,151500.0,1227672.0
9,2001.09.19,164000.0,3500.0,165000.0,167000.0,163000.0,431180.0
10,2001.09.18,167500.0,3500.0,169500.0,170000.0,165000.0,497444.0
11,2001.09.17,164000.0,5500.0,165000.0,168000.0,162000.0,569053.0
12,2001.09.14,169500.0,2000.0,172000.0,172500.0,164500.0,663586.0
13,2001.09.13,171500.0,10000.0,168000.0,173000.0,166000.0,1194979.0
1,2001.09.12,161500.0,25500.0,160000.0,173000.0,160000.0,1699446.0
2,2001.09.11,187000.0,4500.0,190000.0,192500.0,186000.0,316200.0
3,2001.09.10,191500.0,500.0,188500.0,191500.0,186500.0,280072.0
4,2001.09.07,191000.0,2500.0,188000.0,191000.0,184500.0,456798.0
5,2001.09.06,188500.0,1000.0,190000.0,192500.0,188000.0,349882.0
9,2001.09.05,189500.0,7000.0,192000.0,192500.0,187500.0,420443.0
10,2001.09.04,196500.0,8500.0,188000.0,197000.0,187500.0,375560.0
11,2001.09.03,188000.0,2000.0,190500.0,191000.0,187500.0,209020.0
12,2001.08.31,190000.0,6000.0,193000.0,194000.0,187500.0,516960.0
13,2001.08.30,196000.0,500.0,192000.0,197000.0,192000.0,251777.0
1,2001.08.29,196500.0,500.0,195000.0,198500.0,193000.0,382787.0
2,2001.08.28,197000.0,2000.0,200000.0,200000.0,196500.0,410733.0
3,2001.08.27,199000.0,7000.0,198000.0,201000.0,196000.0,759108.0
4,2001.08.24,192000.0,500.0,192000.0,194000.0,189000.0,150355.0
5,2001.08.23,192500.0,0.0,193500.0,195500.0,190000.0,298954.0
9,2001.08.22,192500.0,6500.0,181500.0,192500.0,181500.0,435449.0
10,2001.08.21,186000.0,4000.0,191000.0,192500.0,185000.0,434725.0
11,2001.08.20,190000.0,6000.0,190000.0,191500.0,189000.0,188771.0
12,2001.08.17,196000.0,1000.0,195000.0,198000.0,193500.0,354953.0
13,2001.08.16,195000.0,2500.0,192000.0,195000.0,191000.0,366645.0
1,2001.08.14,197500.0,6000.0,195000.0,198000.0,193500.0,424405.0
2,2001.08.13,191500.0,5000.0,188500.0,191500.0,187500.0,372898.0
3,2001.08.10,186500.0,3500.0,185500.0,189000.0,185500.0,231661.0
4,2001.08.09,183000.0,7000.0,184500.0,186500.0,183000.0,583411.0
5,2001.08.08,190000.0,3000.0,191000.0,192000.0,187000.0,268180.0
9,2001.08.07,193000.0,6000.0,194000.0,195000.0,190500.0,441781.0
10,2001.08.06,199000.0,500.0,196500.0,200000.0,195000.0,322611.0
11,2001.08.03,199500.0,4000.0,200000.0,201000.0,197500.0,655941.0
12,2001.08.02,195500.0,2500.0,201000.0,202000.0,194000.0,635840.0
13,2001.08.01,198000.0,8500.0,191500.0,199500.0,190500.0,1157583.0
1,2001.07.31,189500.0,4000.0,187000.0,190500.0,186000.0,444664.0
2,2001.07.30,185500.0,0.0,188000.0,189000.0,184500.0,401109.0
3,2001.07.27,185500.0,4000.0,186500.0,189500.0,184500.0,576045.0
4,2001.07.26,181500.0,3000.0,179500.0,182500.0,179500.0,437342.0
5,2001.07.25,178500.0,5000.0,173000.0,179500.0,172000.0,418182.0
9,2001.07.24,173500.0,500.0,170000.0,175500.0,170000.0,429673.0
10,2001.07.23,173000.0,3000.0,175000.0,175000.0,171500.0,425554.0
11,2001.07.20,176000.0,1000.0,176000.0,180000.0,173500.0,592597.0
12,2001.07.19,177000.0,9500.0,166500.0,177000.0,165500.0,746507.0
13,2001.07.18,167500.0,500.0,168000.0,171000.0,166500.0,668626.0
1,2001.07.16,167000.0,3000.0,168500.0,169500.0,163000.0,558267.0
2,2001.07.13,170000.0,6000.0,182000.0,182000.0,168000.0,931217.0
3,2001.07.12,176000.0,7000.0,174000.0,178000.0,173000.0,1327393.0
4,2001.07.11,169000.0,1000.0,164000.0,170500.0,164000.0,759411.0
5,2001.07.10,170000.0,1000.0,172000.0,174500.0,169500.0,653353.0
9,2001.07.09,171000.0,12500.0,175000.0,177000.0,169500.0,1632709.0
10,2001.07.06,183500.0,9500.0,187000.0,188500.0,182500.0,760498.0
11,2001.07.05,193000.0,4000.0,197000.0,197500.0,193000.0,311035.0
12,2001.07.04,197000.0,2500.0,192000.0,197000.0,192000.0,274111.0
13,2001.07.03,194500.0,1500.0,195000.0,195500.0,193500.0,406148.0
1,2001.07.02,193000.0,1000.0,192000.0,194000.0,190500.0,465694.0
2,2001.06.29,192000.0,4500.0,192000.0,192500.0,190000.0,613537.0
3,2001.06.28,187500.0,1500.0,185000.0,189500.0,184500.0,540822.0
4,2001.06.27,186000.0,3000.0,189500.0,190000.0,185000.0,819708.0
5,2001.06.26,189000.0,4500.0,193500.0,195000.0,189000.0,670094.0
9,2001.06.25,193500.0,0.0,192000.0,196500.0,190000.0,518554.0
10,2001.06.22,193500.0,4500.0,197000.0,197000.0,191000.0,893742.0
11,2001.06.21,198000.0,2000.0,200000.0,202000.0,196000.0,816100.0
12,2001.06.20,200000.0,5500.0,203000.0,203500.0,199500.0,770358.0
13,2001.06.19,205500.0,500.0,205000.0,208500.0,204000.0,625581.0
1,2001.06.18,205000.0,4500.0,209000.0,209000.0,204000.0,681948.0
2,2001.06.15,209500.0,2000.0,209500.0,210000.0,206000.0,817467.0
3,2001.06.14,211500.0,2500.0,213500.0,215500.0,210000.0,556866.0
4,2001.06.13,214000.0,3000.0,215000.0,215500.0,210000.0,472921.0
5,2001.06.12,211000.0,3000.0,211000.0,215000.0,210500.0,483939.0
9,2001.06.11,214000.0,9500.0,216500.0,219000.0,214000.0,493626.0
10,2001.06.08,223500.0,9500.0,221000.0,225500.0,220000.0,854889.0
11,2001.06.07,214000.0,11000.0,204000.0,215500.0,204000.0,799372.0
12,2001.06.05,203000.0,9000.0,207000.0,212000.0,202000.0,1030410.0
13,2001.06.04,212000.0,0.0,213000.0,215500.0,211500.0,399194.0
1,2001.06.01,212000.0,0.0,215000.0,215000.0,210500.0,586304.0
2,2001.05.31,212000.0,11500.0,216000.0,217000.0,209500.0,1271938.0
3,2001.05.30,223500.0,8500.0,225000.0,226500.0,222500.0,636313.0
4,2001.05.29,232000.0,9500.0,221500.0,232000.0,221500.0,485640.0
5,2001.05.28,222500.0,500.0,221000.0,224000.0,219000.0,369666.0
9,2001.05.25,222000.0,4500.0,227500.0,232500.0,221500.0,673974.0
10,2001.05.24,226500.0,8500.0,228000.0,230000.0,225500.0,605529.0
11,2001.05.23,235000.0,4000.0,230000.0,238000.0,229000.0,437809.0
12,2001.05.22,231000.0,2000.0,236000.0,239000.0,231000.0,976665.0
13,2001.05.21,229000.0,8500.0,225000.0,231000.0,221500.0,563256.0
1,2001.05.18,220500.0,1000.0,219000.0,221000.0,217000.0,378388.0
2,2001.05.17,221500.0,11000.0,220000.0,221500.0,217000.0,482133.0
3,2001.05.16,210500.0,6500.0,215000.0,218500.0,210000.0,517916.0
4,2001.05.15,217000.0,4500.0,220500.0,222500.0,214500.0,528436.0
5,2001.05.14,221500.0,1000.0,221000.0,223000.0,220000.0,286202.0
9,2001.05.11,220500.0,4500.0,223000.0,223500.0,220000.0,554183.0
10,2001.05.10,225000.0,0.0,225000.0,228000.0,222000.0,492487.0
11,2001.05.09,225000.0,4500.0,228000.0,229000.0,224500.0,413921.0
12,2001.05.08,229500.0,500.0,229500.0,231000.0,226000.0,336524.0
13,2001.05.07,230000.0,7000.0,225000.0,231500.0,224000.0,358957.0
1,2001.05.04,223000.0,7000.0,220500.0,225500.0,220500.0,656127.0
2,2001.05.03,230000.0,1000.0,231000.0,231000.0,224500.0,517991.0
3,2001.05.02,229000.0,0.0,235000.0,235000.0,227000.0,730267.0
4,2001.04.30,229000.0,12000.0,223000.0,231000.0,220500.0,764571.0
5,2001.04.27,217000.0,6500.0,220500.0,222500.0,215500.0,433980.0
9,2001.04.26,223500.0,2500.0,230000.0,230000.0,222500.0,784235.0
10,2001.04.25,226000.0,6000.0,217000.0,226000.0,216000.0,526949.0
11,2001.04.24,220000.0,7000.0,220500.0,221000.0,216500.0,623792.0
12,2001.04.23,227000.0,2500.0,224500.0,230500.0,223500.0,635721.0
13,2001.04.20,224500.0,10500.0,236000.0,239000.0,224500.0,898176.0
1,2001.04.19,235000.0,21000.0,231000.0,246000.0,229000.0,2626128.0
2,2001.04.18,214000.0,15500.0,205500.0,214000.0,203500.0,955879.0
3,2001.04.17,198500.0,1500.0,196000.0,201000.0,192500.0,336359.0
4,2001.04.16,197000.0,6000.0,203000.0,204000.0,197000.0,204097.0
5,2001.04.13,203000.0,2500.0,205000.0,207500.0,201500.0,776811.0
9,2001.04.12,200500.0,14500.0,197000.0,204500.0,195000.0,1473266.0
10,2001.04.11,186000.0,4000.0,189000.0,190000.0,186000.0,890351.0
11,2001.04.10,182000.0,3500.0,185500.0,187000.0,180500.0,783590.0
12,2001.04.09,185500.0,6500.0,189500.0,190500.0,185500.0,516809.0
13,2001.04.06,192000.0,9000.0,198000.0,198000.0,189000.0,1705837.0
1,2001.04.04,183000.0,7000.0,185000.0,187000.0,181500.0,1245631.0
2,2001.04.03,190000.0,9500.0,190500.0,193500.0,189500.0,921494.0
3,2001.04.02,199500.0,8500.0,202000.0,205000.0,198000.0,782843.0
4,2001.03.30,208000.0,3500.0,205500.0,208500.0,202000.0,602077.0
5,2001.03.29,204500.0,3000.0,204500.0,209000.0,202000.0,598422.0
9,2001.03.28,207500.0,0.0,213000.0,213000.0,207500.0,521567.0
10,2001.03.27,207500.0,9500.0,215000.0,215500.0,206000.0,626950.0
11,2001.03.26,217000.0,2000.0,220000.0,221500.0,217000.0,857488.0
12,2001.03.23,215000.0,16000.0,204500.0,218500.0,204000.0,1835148.0
13,2001.03.22,199000.0,5500.0,199000.0,199500.0,196000.0,749337.0
1,2001.03.21,193500.0,2500.0,186000.0,195000.0,185000.0,811004.0
2,2001.03.20,191000.0,1000.0,195000.0,196000.0,191000.0,429195.0
3,2001.03.19,190000.0,4500.0,190500.0,194000.0,188500.0,497387.0
4,2001.03.16,194500.0,1500.0,194000.0,196000.0,191500.0,466356.0
5,2001.03.15,196000.0,1000.0,189500.0,196500.0,188000.0,587410.0
9,2001.03.14,195000.0,13000.0,189500.0,195500.0,189000.0,785725.0
10,2001.03.13,182000.0,1500.0,178500.0,182500.0,177000.0,676313.0
11,2001.03.12,183500.0,8500.0,185000.0,188000.0,182500.0,772211.0
12,2001.03.09,192000.0,8500.0,197000.0,197000.0,191000.0,614474.0
13,2001.03.08,200500.0,500.0,197500.0,200500.0,195500.0,627296.0
1,2001.03.07,200000.0,10000.0,198000.0,200500.0,195000.0,1052875.0
2,2001.03.06,190000.0,4000.0,191000.0,192500.0,188000.0,510082.0
3,2001.03.05,186000.0,5500.0,176500.0,186000.0,176500.0,492456.0
4,2001.03.02,180500.0,6500.0,185000.0,185000.0,179000.0,890062.0
5,2001.02.28,187000.0,2500.0,185000.0,189000.0,185000.0,574345.0
9,2001.02.27,189500.0,2500.0,192000.0,197000.0,189500.0,773982.0
10,2001.02.26,192000.0,0.0,192500.0,193000.0,189000.0,713378.0
11,2001.02.23,192000.0,8500.0,196000.0,198500.0,191500.0,1537164.0
12,2001.02.22,200500.0,7500.0,204000.0,205000.0,197000.0,872169.0
13,2001.02.21,208000.0,4000.0,208000.0,210000.0,207000.0,390024.0
1,2001.02.20,212000.0,2500.0,209500.0,214000.0,209000.0,363573.0
2,2001.02.19,209500.0,3000.0,209000.0,210500.0,205000.0,457630.0
3,2001.02.16,212500.0,6000.0,207500.0,215500.0,206500.0,927555.0
4,2001.02.15,206500.0,7500.0,210000.0,210500.0,205000.0,698680.0
5,2001.02.14,199000.0,0.0,196000.0,202000.0,195000.0,394201.0
9,2001.02.13,199000.0,500.0,202000.0,205000.0,198500.0,445953.0
10,2001.02.12,198500.0,5000.0,192000.0,202500.0,192000.0,722293.0
11,2001.02.09,203500.0,500.0,202000.0,205000.0,199000.0,504637.0
12,2001.02.08,203000.0,8000.0,196000.0,203000.0,194500.0,693756.0
13,2001.02.07,195000.0,5500.0,198000.0,199500.0,195000.0,462650.0
1,2001.02.06,200500.0,1000.0,199000.0,201000.0,195500.0,630966.0
2,2001.02.05,201500.0,13000.0,208500.0,210000.0,199500.0,942754.0
3,2001.02.02,214500.0,1000.0,214500.0,219500.0,211000.0,546604.0
4,2001.02.01,213500.0,6500.0,213500.0,221000.0,209500.0,794640.0
5,2001.01.31,220000.0,14500.0,204500.0,220000.0,204500.0,1060930.0
9,2001.01.30,205500.0,4500.0,205000.0,208500.0,203500.0,787000.0
10,2001.01.29,201000.0,2000.0,200000.0,205000.0,198000.0,944935.0
11,2001.01.26,199000.0,28500.0,222500.0,224000.0,198500.0,1820526.0
12,2001.01.22,227500.0,2500.0,230000.0,230000.0,223500.0,845034.0
13,2001.01.19,230000.0,10000.0,235000.0,235000.0,226000.0,1084940.0
1,2001.01.18,220000.0,9000.0,212000.0,226500.0,212000.0,1153718.0
2,2001.01.17,211000.0,4000.0,203000.0,212000.0,203000.0,1051459.0
3,2001.01.16,207000.0,11000.0,198000.0,210000.0,192500.0,1041389.0
4,2001.01.15,196000.0,4000.0,193000.0,201000.0,192000.0,1029275.0
5,2001.01.12,192000.0,10000.0,190000.0,194500.0,188500.0,1058060.0
9,2001.01.11,182000.0,3500.0,189500.0,189500.0,182000.0,628239.0
10,2001.01.10,185500.0,6500.0,189000.0,190500.0,185000.0,824777.0
11,2001.01.09,192000.0,2000.0,191500.0,193000.0,185500.0,925608.0
12,2001.01.08,194000.0,1000.0,191000.0,195500.0,189000.0,845911.0
13,2001.01.05,195000.0,6000.0,188000.0,196000.0,185000.0,1562744.0
1,2001.01.04,189000.0,20500.0,189500.0,193500.0,183000.0,2398248.0
2,2001.01.03,168500.0,1000.0,161500.0,171000.0,161000.0,757143.0
3,2001.01.02,167500.0,9500.0,158000.0,169000.0,157000.0,789127.0
4,2000.12.26,158000.0,1000.0,161500.0,162000.0,158000.0,1208632.0
5,2000.12.22,157000.0,5000.0,162000.0,165000.0,156500.0,1275258.0
9,2000.12.21,162000.0,5000.0,156000.0,165000.0,153500.0,1532573.0
10,2000.12.20,167000.0,9500.0,171000.0,172500.0,166000.0,1073576.0
11,2000.12.19,176500.0,1500.0,178000.0,178500.0,175500.0,508982.0
12,2000.12.18,178000.0,3500.0,175000.0,179500.0,174500.0,687058.0
13,2000.12.15,174500.0,6500.0,181000.0,182000.0,174000.0,1059217.0
1,2000.12.14,181000.0,8000.0,181000.0,184000.0,178000.0,1339386.0
2,2000.12.13,189000.0,14000.0,175000.0,189000.0,175000.0,1682889.0
3,2000.12.12,175000.0,4000.0,179000.0,182500.0,175000.0,1474958.0
4,2000.12.11,179000.0,10500.0,174000.0,181500.0,174000.0,1411583.0
5,2000.12.08,168500.0,5500.0,163000.0,169500.0,163000.0,951501.0
9,2000.12.07,163000.0,2500.0,160500.0,163000.0,158000.0,860422.0
10,2000.12.06,160500.0,1500.0,170500.0,171500.0,160500.0,1917834.0
11,2000.12.05,162000.0,7000.0,158000.0,162500.0,156000.0,1168095.0
12,2000.12.04,155000.0,4000.0,161000.0,162500.0,154000.0,1037540.0
13,2000.12.01,159000.0,3000.0,154000.0,161000.0,152000.0,1928557.0
1,2000.11.30,162000.0,1000.0,161000.0,164500.0,157500.0,1266322.0
2,2000.11.29,161000.0,15000.0,165000.0,167500.0,160000.0,1086068.0
3,2000.11.28,176000.0,13000.0,182500.0,182500.0,175000.0,1195439.0
4,2000.11.27,189000.0,19000.0,180000.0,190000.0,178500.0,2004446.0
5,2000.11.24,170000.0,9500.0,165500.0,170000.0,163500.0,910673.0
9,2000.11.23,160500.0,3500.0,157000.0,163000.0,157000.0,892960.0
10,2000.11.22,157000.0,1000.0,155000.0,161000.0,154000.0,754289.0
11,2000.11.21,158000.0,3000.0,154000.0,158500.0,148500.0,1032456.0
12,2000.11.20,155000.0,6000.0,158000.0,160500.0,155000.0,535981.0
13,2000.11.17,161000.0,3000.0,159000.0,161500.0,157500.0,724553.0
1,2000.11.16,164000.0,5500.0,170000.0,171000.0,162500.0,748446.0
2,2000.11.15,169500.0,5000.0,172500.0,173000.0,166000.0,1114464.0
3,2000.11.14,164500.0,7000.0,160500.0,166000.0,160500.0,635154.0
4,2000.11.13,157500.0,11500.0,161000.0,163000.0,155000.0,1021457.0
5,2000.11.10,169000.0,1000.0,168000.0,172000.0,166000.0,702840.0
9,2000.11.09,170000.0,500.0,165000.0,171500.0,163000.0,1046171.0
10,2000.11.08,170500.0,1500.0,170000.0,173000.0,164000.0,1164384.0
11,2000.11.07,172000.0,3500.0,173000.0,177500.0,169000.0,1074804.0
12,2000.11.06,175500.0,3500.0,173000.0,183500.0,169000.0,1437330.0
13,2000.11.03,172000.0,6000.0,171000.0,173500.0,168500.0,1608435.0
1,2000.11.02,166000.0,3000.0,160000.0,171500.0,158500.0,2463636.0
2,2000.11.01,163000.0,20500.0,150000.0,163500.0,148000.0,1883300.0
3,2000.10.31,142500.0,5000.0,137500.0,142500.0,131500.0,1263847.0
4,2000.10.30,137500.0,4500.0,140000.0,144000.0,136000.0,736657.0
5,2000.10.27,142000.0,2500.0,148000.0,151000.0,142000.0,1463360.0
9,2000.10.26,144500.0,16000.0,146500.0,151500.0,137000.0,2665890.0
10,2000.10.25,160500.0,6500.0,160000.0,163000.0,156500.0,1374694.0
11,2000.10.24,167000.0,7000.0,159000.0,171000.0,155000.0,1942318.0
12,2000.10.23,160000.0,6500.0,174500.0,176000.0,158000.0,2799260.0
13,2000.10.20,166500.0,21500.0,162000.0,166500.0,159500.0,2376542.0
1,2000.10.19,145000.0,8500.0,136500.0,152500.0,134500.0,2754409.0
2,2000.10.18,136500.0,500.0,127000.0,138000.0,121000.0,3284311.0
3,2000.10.17,137000.0,21000.0,149000.0,154000.0,136500.0,1306045.0
4,2000.10.16,158000.0,6500.0,165000.0,169000.0,156500.0,2326392.0
5,2000.10.13,151500.0,5500.0,150000.0,154500.0,141500.0,2305962.0
9,2000.10.12,157000.0,4000.0,157000.0,164000.0,157000.0,1590749.0
10,2000.10.11,161000.0,22000.0,172500.0,173000.0,160500.0,2072111.0
11,2000.10.10,183000.0,1500.0,185000.0,190500.0,179500.0,1242900.0
12,2000.10.09,184500.0,10500.0,191000.0,192000.0,184000.0,1263995.0
13,2000.10.06,195000.0,2000.0,190000.0,195000.0,188000.0,1098710.0
1,2000.10.05,197000.0,2500.0,201000.0,204000.0,197000.0,1254995.0
2,2000.10.04,194500.0,4000.0,185000.0,197500.0,179500.0,1652739.0
3,2000.10.02,190500.0,11500.0,192000.0,194000.0,188000.0,822417.0
4,2000.09.29,202000.0,1000.0,206000.0,206000.0,197000.0,1150741.0
5,2000.09.28,203000.0,1500.0,205000.0,209500.0,201500.0,1049400.0
9,2000.09.27,201500.0,1500.0,200000.0,205000.0,198000.0,1395909.0
10,2000.09.26,200000.0,4500.0,195000.0,202000.0,195000.0,1168610.0
11,2000.09.25,204500.0,14500.0,194000.0,205500.0,192000.0,1319773.0
12,2000.09.22,190000.0,30000.0,192000.0,202500.0,189000.0,2065320.0
13,2000.09.21,220000.0,10000.0,229500.0,233000.0,216000.0,1308910.0
1,2000.09.20,230000.0,22000.0,230000.0,233000.0,223000.0,2068299.0
2,2000.09.19,208000.0,9500.0,199500.0,218500.0,195000.0,2010503.0
3,2000.09.18,198500.0,19000.0,200500.0,206000.0,185000.0,2926173.0
4,2000.09.15,217500.0,18000.0,225000.0,231000.0,215000.0,1653972.0
5,2000.09.14,235500.0,8500.0,230000.0,235500.0,222000.0,2122625.0
9,2000.09.08,244000.0,4500.0,245000.0,246500.0,239500.0,1143428.0
10,2000.09.07,239500.0,18000.0,247000.0,249000.0,238000.0,1678143.0
11,2000.09.06,257500.0,0.0,260000.0,264000.0,254500.0,1062450.0
12,2000.09.05,257500.0,9500.0,263000.0,267000.0,251500.0,1595388.0
13,2000.09.04,267000.0,10000.0,272000.0,277500.0,265500.0,572580.0
1,2000.09.01,277000.0,3500.0,277000.0,280000.0,271000.0,999150.0
2,2000.08.31,273500.0,28000.0,295000.0,295000.0,269000.0,2282425.0
3,2000.08.30,301500.0,9500.0,307000.0,309500.0,301000.0,474778.0
4,2000.08.29,311000.0,5500.0,316000.0,319000.0,308000.0,335311.0
5,2000.08.28,316500.0,3500.0,317000.0,319000.0,313000.0,352697.0
9,2000.08.25,320000.0,9000.0,309000.0,320000.0,305500.0,439289.0
10,2000.08.24,311000.0,1500.0,313000.0,315000.0,305000.0,634031.0
11,2000.08.23,309500.0,13500.0,322500.0,322500.0,308000.0,558191.0
12,2000.08.22,323000.0,9500.0,313000.0,323500.0,312000.0,554252.0
13,2000.08.21,313500.0,3500.0,310000.0,317000.0,309500.0,419000.0
1,2000.08.18,310000.0,12000.0,325000.0,326000.0,310000.0,427433.0
2,2000.08.17,322000.0,1000.0,324000.0,328000.0,317000.0,726926.0
3,2000.08.16,321000.0,20000.0,325000.0,326500.0,316500.0,1038360.0
4,2000.08.14,301000.0,3000.0,303000.0,308000.0,300000.0,474664.0
5,2000.08.11,298000.0,10000.0,300000.0,303500.0,294000.0,676890.0
9,2000.08.10,308000.0,8000.0,300000.0,308000.0,293000.0,816612.0
10,2000.08.09,300000.0,21000.0,284000.0,302000.0,284000.0,791495.0
11,2000.08.08,279000.0,0.0,283000.0,287500.0,278500.0,669550.0
12,2000.08.07,279000.0,17000.0,287000.0,288500.0,279000.0,575355.0
13,2000.08.04,296000.0,5500.0,296500.0,300500.0,292500.0,472137.0
1,2000.08.03,301500.0,2000.0,309000.0,309000.0,298500.0,556342.0
2,2000.08.02,303500.0,7500.0,305000.0,308500.0,296500.0,743825.0
3,2000.08.01,311000.0,16000.0,298000.0,313500.0,293500.0,1062466.0
4,2000.07.31,295000.0,8500.0,286500.0,295500.0,277500.0,932312.0
5,2000.07.28,286500.0,25000.0,290000.0,295500.0,285500.0,1660739.0
9,2000.07.27,311500.0,16000.0,311000.0,318000.0,305000.0,870865.0
